DATETIME_ID,INIT_ERAB_SR,CSFB_SR,TRAFFIC4G,ERAB_DR,TTML,DATE,HOUR,ERAB_SR_Status,CSFB_SR_Status,ERAB_DR_Status,ENODEBS,INTRAFEQ_HO_SR,AVE_ERAB_NUM,MAX_ERAB_NUM,Data_VoLTE,VoLTE_ERAB_SR,VoLTE_ERAB_DR,VoLTE_Pkt_Lost_DL_DR,VoLTE_Pkt_Lost_UL_DR,VoLTE_IntraHO_SR,VoLTE_SRVCC_HO_SR,VoLTE_SRVCC_HO_Pre_SR,VoLTE_SRVCC_HO_Pre_SUCC,VoLTE_SRVCC_HO_Pre_ATT,VoLTE_SRVCC_HO_SR_2
2022060615,99.9,99.92,50879.4,0.22,Mien Trung,06/06/2022,15,1,1,1,6213,98.93,NULL,NULL,18.24027778,96.67,0.63,0.03,0.07,98.47,0,NULL,NULL,NULL,NULL
2022060616,99.91,99.92,50661.9,0.22,Mien Trung,06/06/2022,16,1,1,1,6215,98.96,NULL,NULL,19.76777778,98.3,1.03,0.02,0.09,98.45,0,NULL,NULL,NULL,NULL
2022060617,99.92,99.91,49867,0.21,Mien Trung,06/06/2022,17,1,1,1,6225,98.97,NULL,NULL,17.38194444,99.06,0.24,0.08,0.13,98.7,0,NULL,NULL,NULL,NULL
2022060618,99.84,99.91,60299.1,0.2,Mien Trung,06/06/2022,18,1,1,1,6237,98.97,NULL,NULL,15.54166667,98.07,0.65,0.03,0.08,98.89,0,NULL,NULL,NULL,NULL
2022060619,99.91,99.91,75697.6,0.2,Mien Trung,06/06/2022,19,1,1,1,6238,98.94,NULL,NULL,14.87638889,98.61,1.05,0.03,0.1,100,0,NULL,NULL,NULL,NULL
2022060620,99.92,99.91,84645.2,0.19,Mien Trung,06/06/2022,20,1,1,1,6223,98.85,NULL,NULL,11.37305556,98.67,1.07,0.02,0.08,98.72,0,NULL,NULL,NULL,NULL
2022060621,99.92,99.91,76527.8,0.17,Mien Trung,06/06/2022,21,1,1,1,6213,98.8,NULL,NULL,7.196111111,98.91,0.44,0.04,0.06,97.31,0,NULL,NULL,NULL,NULL
2022060622,99.94,99.91,61175.2,0.13,Mien Trung,06/06/2022,22,1,1,1,6227,98.79,NULL,NULL,3.333055556,98.9,0,0.01,0.06,100,100,NULL,NULL,NULL,NULL
2022060623,99.92,99.92,37430.7,0.1,Mien Trung,06/06/2022,23,1,1,1,6067,98.65,NULL,NULL,2.332777778,98.51,0.76,0,0.07,100,0,NULL,NULL,NULL,NULL
2022060700,99.62,99.96,21116.9,0.08,Mien Trung,07/06/2022,0,1,1,1,6219,98.43,NULL,NULL,0.950833333,94.94,0,0,0.02,96.43,100,NULL,NULL,NULL,NULL
2022060701,99.37,99.95,12793.4,0.08,Mien Trung,07/06/2022,1,1,1,1,6231,98.28,NULL,NULL,0.563611111,100,0,0,1.49,100,100,NULL,NULL,NULL,NULL
2022060702,99.58,99.9,9215.8,0.08,Mien Trung,07/06/2022,2,1,1,1,6220,98.24,NULL,NULL,0.374722222,100,4.35,0,0.03,100,0,NULL,NULL,NULL,NULL
2022060703,99.66,99.93,7793.3,0.07,Mien Trung,07/06/2022,3,1,1,1,6218,98.26,NULL,NULL,0.519722222,100,0,0,0.03,100,100,NULL,NULL,NULL,NULL
2022060704,99.26,99.91,9102.5,0.08,Mien Trung,07/06/2022,4,1,1,1,6217,98.43,NULL,NULL,0.348888889,100,0,0,0.11,100,100,NULL,NULL,NULL,NULL
2022060705,99.42,99.95,20144.4,0.11,Mien Trung,07/06/2022,5,1,1,1,6222,98.85,NULL,NULL,2.085833333,99.51,0.5,0.06,3.08,98.51,100,NULL,NULL,NULL,NULL
2022060706,99.5,99.93,38191.8,0.17,Mien Trung,07/06/2022,6,1,1,1,6215,99.01,NULL,NULL,7.616944444,98.93,0.54,0.03,0.05,100,0,NULL,NULL,NULL,NULL
2022060707,99.8,99.93,46490.5,0.2,Mien Trung,07/06/2022,7,1,1,1,6226,98.98,NULL,NULL,12.12388889,98.7,0.38,0.01,0.06,99.5,0,NULL,NULL,NULL,NULL
2022060708,99.89,99.92,51258.2,0.23,Mien Trung,07/06/2022,8,1,1,1,6228,98.94,NULL,NULL,18.68972222,99.01,0.63,0.05,0.09,99.31,0,NULL,NULL,NULL,NULL
2022060709,99.92,99.92,55381,0.24,Mien Trung,07/06/2022,9,1,1,1,6219,98.95,NULL,NULL,20.91638889,98.08,0.65,0.04,0.1,97.78,0,NULL,NULL,NULL,NULL
2022060710,99.91,99.91,59528.9,0.24,Mien Trung,07/06/2022,10,1,1,1,6225,98.93,NULL,NULL,19.36527778,98.59,0.48,0.04,0.06,99.58,0,NULL,NULL,NULL,NULL
2022060711,99.92,99.92,60911.1,0.23,Mien Trung,07/06/2022,11,1,1,1,6226,98.83,NULL,NULL,17.58722222,97.35,0.95,0.06,0.17,99,0,NULL,NULL,NULL,NULL
2022060712,99.85,99.91,69776.2,0.19,Mien Trung,07/06/2022,12,1,1,1,6227,98.77,NULL,NULL,8.387222222,98.64,0.27,0.04,0.11,98.62,0,NULL,NULL,NULL,NULL
2022060713,99.91,99.93,57025.4,0.19,Mien Trung,07/06/2022,13,1,1,1,6227,98.85,NULL,NULL,8.608888889,98.76,0.28,0.03,0.05,99.58,0,NULL,NULL,NULL,NULL
2022060714,99.89,99.92,53051.8,0.21,Mien Trung,07/06/2022,14,1,1,1,6223,98.87,NULL,NULL,16.8675,98.48,0.52,0.01,0.07,98.74,0,NULL,NULL,NULL,NULL
2022060715,99.89,99.92,53326.4,0.23,Mien Trung,07/06/2022,15,1,1,1,6230,98.86,NULL,NULL,17.42861111,97.46,1,0.02,0.05,98.37,0,NULL,NULL,NULL,NULL
2022060716,99.9,99.92,53202,0.22,Mien Trung,07/06/2022,16,1,1,1,6229,98.92,NULL,NULL,23.625,99.2,0.28,0.02,0.05,98.76,0,NULL,NULL,NULL,NULL
2022060717,99.68,99.91,51730,0.21,Mien Trung,07/06/2022,17,1,1,1,6217,98.98,NULL,NULL,16.56611111,97.66,0.51,0.03,0.07,99.35,0,NULL,NULL,NULL,NULL
2022060718,99.9,99.91,63393.7,0.19,Mien Trung,07/06/2022,18,1,1,1,6232,98.95,NULL,NULL,12.93944444,98.95,0.39,0.04,0.07,97.99,0,NULL,NULL,NULL,NULL
2022060719,99.88,99.93,73511.4,0.2,Mien Trung,07/06/2022,19,1,1,1,6229,98.87,NULL,NULL,13.13666667,98.68,0.47,0.03,0.07,97.84,0,NULL,NULL,NULL,NULL
2022060720,99.93,99.91,87132.8,0.19,Mien Trung,07/06/2022,20,1,1,1,6229,98.85,NULL,NULL,12.455,98.2,1.17,0.07,0.05,99.03,0,NULL,NULL,NULL,NULL
2022060721,99.92,99.92,78288.8,0.17,Mien Trung,07/06/2022,21,1,1,1,6233,98.76,NULL,NULL,6.913611111,96.55,0.22,0.03,0.05,96.51,0,NULL,NULL,NULL,NULL
2022060722,99.94,99.88,61054.8,0.13,Mien Trung,07/06/2022,22,1,1,1,6228,98.75,NULL,NULL,2.4875,98.22,1.43,0.1,0.1,100,0,NULL,NULL,NULL,NULL
2022060723,99.92,99.92,36340.2,0.1,Mien Trung,07/06/2022,23,1,1,1,6066,98.74,NULL,NULL,2.449444444,99.11,0.9,0.04,0.04,100,0,NULL,NULL,NULL,NULL
2022060800,99.89,99.92,21429.3,0.09,Mien Trung,08/06/2022,0,1,1,1,6229,98.62,NULL,NULL,1.200277778,100,0,0,0.04,100,100,NULL,NULL,NULL,NULL
2022060801,99.94,99.85,12981.8,0.07,Mien Trung,08/06/2022,1,1,1,1,6222,98.53,NULL,NULL,0.501111111,92,0,0.02,35.03,100,100,NULL,NULL,NULL,NULL
2022060802,99.94,99.9,9083.7,0.07,Mien Trung,08/06/2022,2,1,1,1,6223,98.45,NULL,NULL,0.33,97.22,0,0,0.01,100,100,NULL,NULL,NULL,NULL
2022060803,99.93,99.91,7812.9,0.07,Mien Trung,08/06/2022,3,1,1,1,6227,98.51,NULL,NULL,0.549166667,100,0,0,0.02,100,100,NULL,NULL,NULL,NULL
2022060804,99.94,99.93,9261,0.07,Mien Trung,08/06/2022,4,1,1,1,6217,98.73,NULL,NULL,0.567222222,100,0,0.01,0.04,100,100,NULL,NULL,NULL,NULL
2022060805,99.91,99.94,19655.6,0.11,Mien Trung,08/06/2022,5,1,1,1,6230,98.93,NULL,NULL,1.696666667,95.92,0,0,0.14,98.18,100,NULL,NULL,NULL,NULL
2022060806,99.7,99.94,36148.5,0.16,Mien Trung,08/06/2022,6,1,1,1,6227,99.04,NULL,NULL,5.6975,99.02,0.4,0.03,0.04,99.08,0,NULL,NULL,NULL,NULL
2022060807,99.86,99.91,44845.3,0.2,Mien Trung,08/06/2022,7,1,1,1,6222,99.01,NULL,NULL,10.67611111,98.12,1.51,0.03,0.88,99.77,0,NULL,NULL,NULL,NULL
2022060808,99.91,99.92,10897.3,0.23,Mien Trung,08/06/2022,8,1,1,1,6229,98.98,NULL,NULL,14.41166667,99.22,0.44,0.03,0.08,98.4,0,NULL,NULL,NULL,NULL
2022060809,99.9,99.92,55644.5,0.24,Mien Trung,08/06/2022,9,1,1,1,6229,98.97,NULL,NULL,20.25777778,99.44,0.57,0.04,0.08,99.58,0,NULL,NULL,NULL,NULL
2022060810,99.91,99.92,55037,0.25,Mien Trung,08/06/2022,10,1,1,1,6207,98.9,NULL,NULL,22.07666667,99.47,0.47,0.04,0.62,99.24,0,NULL,NULL,NULL,NULL
2022060811,99.85,99.91,62867.6,0.24,Mien Trung,08/06/2022,11,1,1,1,6212,98.9,NULL,NULL,19.81277778,97.47,0.6,0.07,2.07,98.65,0,NULL,NULL,NULL,NULL
2022060812,99.92,99.91,67867,0.2,Mien Trung,08/06/2022,12,1,1,1,6224,98.85,NULL,NULL,9.914166667,98.51,0.5,0.05,0.09,98.77,0,NULL,NULL,NULL,NULL
2022060813,99.91,99.93,55729.7,0.2,Mien Trung,08/06/2022,13,1,1,1,6230,98.88,NULL,NULL,13.15944444,98.75,0.11,0.02,0.1,99.8,0,NULL,NULL,NULL,NULL
2022060814,99.89,99.92,52598.8,0.22,Mien Trung,08/06/2022,14,1,1,1,6221,98.91,NULL,NULL,18.86083333,99.46,0.38,0.02,1.35,98.32,0,NULL,NULL,NULL,NULL
2022060815,99.92,99.92,53362.5,0.22,Mien Trung,08/06/2022,15,1,1,1,6210,98.95,NULL,NULL,18.95444444,99.28,0.27,0.03,0.06,98.86,0,NULL,NULL,NULL,NULL
2022060816,99.91,99.92,49055.9,0.22,Mien Trung,08/06/2022,16,1,1,1,6220,98.95,NULL,NULL,19.75055556,97.73,0.37,0.04,0.09,99,0,NULL,NULL,NULL,NULL
2022060817,99.86,99.91,51176.1,0.21,Mien Trung,08/06/2022,17,1,1,1,6227,98.99,NULL,NULL,17.40777778,98.36,0.6,0.05,0.09,99.23,0,NULL,NULL,NULL,NULL
2022060818,99.72,99.92,59348.1,0.2,Mien Trung,08/06/2022,18,1,1,1,6224,98.97,NULL,NULL,16.95777778,99.12,0.24,0.03,0.06,98.45,0,NULL,NULL,NULL,NULL
2022060819,99.84,99.91,74970.7,0.2,Mien Trung,08/06/2022,19,1,1,1,6238,98.98,NULL,NULL,14.76472222,98.65,0.26,0.03,0.07,98.55,0,NULL,NULL,NULL,NULL
2022060820,99.92,99.92,90958.3,0.2,Mien Trung,08/06/2022,20,1,1,1,6222,98.81,NULL,NULL,9.124166667,99.39,0.45,0.02,0.05,100.49,0,NULL,NULL,NULL,NULL
2022060821,99.91,99.91,88397.2,0.18,Mien Trung,08/06/2022,21,1,1,1,6229,98.81,NULL,NULL,8.781666667,98.52,1.49,0.03,0.05,100,0,NULL,NULL,NULL,NULL
2022060822,99.93,99.91,64553.7,0.14,Mien Trung,08/06/2022,22,1,1,1,6225,98.89,NULL,NULL,3.429722222,98.18,0.61,0.01,0.08,98.58,0,NULL,NULL,NULL,NULL
2022060823,99.93,99.9,38138.6,0.1,Mien Trung,08/06/2022,23,1,1,1,6071,98.82,NULL,NULL,1.080833333,99.41,0.59,0.02,0.06,100,0,NULL,NULL,NULL,NULL
2022060900,99.94,99.87,21896.4,0.08,Mien Trung,09/06/2022,0,1,1,1,6227,98.85,NULL,NULL,1.093888889,97.67,0,0.01,0.04,100,100,NULL,NULL,NULL,NULL
2022060901,99.92,99.96,13559.2,0.07,Mien Trung,09/06/2022,1,1,1,1,6219,98.83,NULL,NULL,0.483611111,100,0,0.02,0.02,100,100,NULL,NULL,NULL,NULL
2022060902,99.94,99.89,9142.6,0.07,Mien Trung,09/06/2022,2,1,1,1,6231,98.68,NULL,NULL,0.411944444,100,0,0,0.03,100,100,NULL,NULL,NULL,NULL
2022060903,99.95,99.93,7854.2,0.07,Mien Trung,09/06/2022,3,1,1,1,6231,98.65,NULL,NULL,0.229166667,100,0,0,0.02,100,100,NULL,NULL,NULL,NULL
2022060904,99.94,99.95,8758.7,0.07,Mien Trung,09/06/2022,4,1,1,1,6219,98.8,NULL,NULL,0.443611111,100,0,0,0.03,100,100,NULL,NULL,NULL,NULL
2022060905,99.9,99.94,19581.3,0.11,Mien Trung,09/06/2022,5,1,1,1,6229,98.97,NULL,NULL,2.080277778,98.13,0,0,0.03,100,100,NULL,NULL,NULL,NULL
2022060906,99.8,99.92,36261.2,0.16,Mien Trung,09/06/2022,6,1,1,1,6222,99.07,NULL,NULL,7.630277778,99.06,0.95,0.04,0.1,99.08,0,NULL,NULL,NULL,NULL
2022060907,99.83,99.93,45132.1,0.2,Mien Trung,09/06/2022,7,1,1,1,6225,99.04,NULL,NULL,12.78805556,98.59,0.78,0.06,0.22,98.96,0,NULL,NULL,NULL,NULL
2022060908,99.89,99.92,47992.1,0.23,Mien Trung,09/06/2022,8,1,1,1,6227,98.97,NULL,NULL,19.85222222,98.87,0.64,0.06,2.29,99.22,0,NULL,NULL,NULL,NULL
2022060909,99.91,99.92,55732.6,0.24,Mien Trung,09/06/2022,9,1,1,1,6218,98.96,NULL,NULL,24.59833333,99.42,0.8,0.05,0.08,97.49,0,NULL,NULL,NULL,NULL
2022060910,99.91,99.92,55311.3,0.25,Mien Trung,09/06/2022,10,1,1,1,6215,98.94,NULL,NULL,23.005,99.36,1.22,0.05,0.13,99.53,0,NULL,NULL,NULL,NULL
2022060911,99.91,99.91,63367.9,0.24,Mien Trung,09/06/2022,11,1,1,1,6219,98.92,NULL,NULL,21.61361111,99.03,0.61,0.02,0.05,98.71,0,NULL,NULL,NULL,NULL
2022060912,99.91,99.91,70575.2,0.19,Mien Trung,09/06/2022,12,1,1,1,6219,98.87,NULL,NULL,12.42361111,98.92,0.43,0.02,0.11,99.83,0,NULL,NULL,NULL,NULL
2022060913,99.91,99.93,57127.2,0.19,Mien Trung,09/06/2022,13,1,1,1,6234,98.91,NULL,NULL,9.882222222,98.69,0.6,0.03,0.07,99.53,0,NULL,NULL,NULL,NULL
2022060914,99.91,99.92,52940.9,0.22,Mien Trung,09/06/2022,14,1,1,1,6226,98.92,NULL,NULL,16.99361111,98.97,0.24,0.03,0.04,100,0,NULL,NULL,NULL,NULL
2022060915,99.92,99.92,52784.4,0.22,Mien Trung,09/06/2022,15,1,1,1,6227,98.93,NULL,NULL,18.92166667,99.01,0.2,0.03,0.06,98.83,0,NULL,NULL,NULL,NULL
2022060916,99.9,99.92,49189.9,0.22,Mien Trung,09/06/2022,16,1,1,1,6218,98.95,NULL,NULL,22.22555556,99.42,0.64,0.02,0.06,98.51,0,NULL,NULL,NULL,NULL
2022060917,99.89,99.91,50723.3,0.21,Mien Trung,09/06/2022,17,1,1,1,6234,98.96,NULL,NULL,17.29888889,99.32,0.82,0.05,5.48,99.31,0,NULL,NULL,NULL,NULL
2022060918,99.82,99.92,58814.7,0.2,Mien Trung,09/06/2022,18,1,1,1,6237,98.96,NULL,NULL,14.28722222,98.8,0.44,0.05,0.06,98.34,0,NULL,NULL,NULL,NULL
2022060919,99.91,99.92,69706.8,0.2,Mien Trung,09/06/2022,19,1,1,1,6234,98.88,NULL,NULL,14.03694444,99.29,0.89,0.08,0.08,99.85,0,NULL,NULL,NULL,NULL
2022060920,99.91,99.92,86798.2,0.19,Mien Trung,09/06/2022,20,1,1,1,6238,98.81,NULL,NULL,12.67583333,98.72,0.59,0.05,0.05,98.07,0,NULL,NULL,NULL,NULL
2022060921,99.82,99.91,80113.8,0.18,Mien Trung,09/06/2022,21,1,1,1,6230,98.75,NULL,NULL,8.074166667,99.14,1.05,0.11,0.1,97.85,0,NULL,NULL,NULL,NULL
2022060922,99.76,99.9,62752,0.13,Mien Trung,09/06/2022,22,1,1,1,6229,98.76,NULL,NULL,6.0625,98.9,0,0.01,0.05,98.9,100,NULL,NULL,NULL,NULL
2022060923,99.64,99.9,36820,0.1,Mien Trung,09/06/2022,23,1,1,1,6074,98.77,NULL,NULL,2.039166667,97.33,0,0.01,0.06,100,100,NULL,NULL,NULL,NULL
2022061000,99.85,99.9,22048.6,0.08,Mien Trung,10/06/2022,0,1,1,1,6224,98.72,NULL,NULL,0.851666667,100,0,0.01,0.02,100,100,NULL,NULL,NULL,NULL
2022061001,99.29,99.97,12999.1,0.07,Mien Trung,10/06/2022,1,1,1,1,6215,98.72,NULL,NULL,1.133611111,100,0,0,0.02,100,100,NULL,NULL,NULL,NULL
2022061002,99.05,99.93,9633.9,0.07,Mien Trung,10/06/2022,2,1,1,1,6239,98.83,NULL,NULL,0.368055556,100,0,0,0.07,100,100,NULL,NULL,NULL,NULL
2022061003,99.07,99.94,8109.2,0.08,Mien Trung,10/06/2022,3,1,1,1,6225,98.86,NULL,NULL,0.585555556,98.65,0,0.07,0.25,100,100,NULL,NULL,NULL,NULL
2022061004,99.06,99.93,9068.4,0.08,Mien Trung,10/06/2022,4,1,1,1,6220,98.98,NULL,NULL,1.005,100,0,0,0.03,100,100,NULL,NULL,NULL,NULL
2022061005,99.33,99.94,19429.2,0.11,Mien Trung,10/06/2022,5,1,1,1,6221,98.99,NULL,NULL,2.374444444,100,0.84,0.08,0.05,100,0,NULL,NULL,NULL,NULL
2022061006,99.83,99.93,36231.5,0.16,Mien Trung,10/06/2022,6,1,1,1,6229,99.08,NULL,NULL,6.398611111,99.02,1.34,0.01,0.04,100,0,NULL,NULL,NULL,NULL
2022061007,99.9,99.93,44454.3,0.2,Mien Trung,10/06/2022,7,1,1,1,6235,99.04,NULL,NULL,12.01416667,99.73,0.36,0.03,0.07,98.36,0,NULL,NULL,NULL,NULL
2022061008,99.92,99.92,49856.2,0.23,Mien Trung,10/06/2022,8,1,1,1,6226,98.98,NULL,NULL,18.98527778,99.28,0.73,0.03,0.07,99.67,0,NULL,NULL,NULL,NULL
2022061009,99.9,99.92,55550.1,0.24,Mien Trung,10/06/2022,9,1,1,1,6226,98.96,NULL,NULL,22.53305556,99.94,0.11,0.03,0.07,99.61,100,NULL,NULL,NULL,NULL
2022061010,99.91,99.91,56917.5,0.25,Mien Trung,10/06/2022,10,1,1,1,6235,98.93,NULL,NULL,21.74277778,99.45,0.61,0.05,2.18,99.62,0,NULL,NULL,NULL,NULL
2022061011,99.91,99.92,63568.5,0.24,Mien Trung,10/06/2022,11,1,1,1,6230,98.93,NULL,NULL,17.91444444,98.94,1.23,0.07,0.08,99.18,0,NULL,NULL,NULL,NULL
2022061012,99.91,99.92,68743.9,0.2,Mien Trung,10/06/2022,12,1,1,1,6244,98.88,NULL,NULL,9.586666667,99.15,1.7,0.06,0.09,98.97,0,NULL,NULL,NULL,NULL
2022061013,99.92,99.92,55094.1,0.2,Mien Trung,10/06/2022,13,1,1,1,6231,98.88,NULL,NULL,10.82861111,99.43,1.25,0.06,0.13,98.2,0,NULL,NULL,NULL,NULL
2022061014,99.91,99.92,54458.7,0.21,Mien Trung,10/06/2022,14,1,1,1,6216,98.96,NULL,NULL,13.98638889,97.71,1.13,0.02,0.07,99.8,0,NULL,NULL,NULL,NULL
2022061015,99.83,99.92,51021.8,0.23,Mien Trung,10/06/2022,15,1,1,1,6236,98.94,NULL,NULL,17.27694444,98.47,0.71,0.04,0.11,98.96,0,NULL,NULL,NULL,NULL
2022061016,99.93,99.92,51880.7,0.22,Mien Trung,10/06/2022,16,1,1,1,6227,98.99,NULL,NULL,19.78694444,99.14,0.74,0.04,0.12,98.77,0,NULL,NULL,NULL,NULL
2022061017,99.83,99.91,50534.9,0.22,Mien Trung,10/06/2022,17,1,1,1,6234,98.96,NULL,NULL,15.99611111,99.63,0.59,0.07,0.1,99.67,0,NULL,NULL,NULL,NULL
2022061018,99.84,99.92,59586.8,0.2,Mien Trung,10/06/2022,18,1,1,1,6225,98.96,NULL,NULL,15.40583333,99.83,0.59,0.07,0.1,99.46,0,NULL,NULL,NULL,NULL
2022061019,99.93,99.92,75181.6,0.2,Mien Trung,10/06/2022,19,1,1,1,6230,98.97,NULL,NULL,14.23611111,99.08,0.18,0.03,0.08,99.59,0,NULL,NULL,NULL,NULL
2022061020,99.91,99.92,80120.2,0.21,Mien Trung,10/06/2022,20,1,1,1,6198,98.85,NULL,NULL,11.39527778,99.62,0.26,0.02,0.11,98.26,0,NULL,NULL,NULL,NULL
2022061021,99.88,99.91,81043.5,0.18,Mien Trung,10/06/2022,21,1,1,1,6239,98.82,NULL,NULL,8.774444444,98.55,0.16,0.03,0.11,99.12,0,NULL,NULL,NULL,NULL
2022061022,99.94,99.9,62676.1,0.14,Mien Trung,10/06/2022,22,1,1,1,6244,98.89,NULL,NULL,5.168888889,99.76,0.49,0.08,0.07,99.57,0,NULL,NULL,NULL,NULL
2022061023,99.52,99.93,38950,0.11,Mien Trung,10/06/2022,23,1,1,1,6077,98.87,NULL,NULL,2.209166667,99.51,1.94,0.05,0.2,98.35,0,NULL,NULL,NULL,NULL
2022061100,99.46,99.95,22243.4,0.08,Mien Trung,11/06/2022,0,1,1,1,6223,98.87,NULL,NULL,1.082222222,95.74,0.74,0.11,0.07,98.51,0,NULL,NULL,NULL,NULL
2022061101,99.43,99.91,13958.6,0.08,Mien Trung,11/06/2022,1,1,1,1,6227,98.84,NULL,NULL,0.611666667,97.47,1.3,0,0.04,100,0,NULL,NULL,NULL,NULL
2022061102,99.17,99.91,9688.5,0.07,Mien Trung,11/06/2022,2,1,1,1,6229,98.72,NULL,NULL,0.350555556,100,0,0.01,0.02,98.18,100,NULL,NULL,NULL,NULL
2022061103,99.27,99.89,7982.5,0.08,Mien Trung,11/06/2022,3,1,1,1,6232,98.78,NULL,NULL,0.484722222,100,0,0,0.04,100,100,NULL,NULL,NULL,NULL
2022061104,99.24,99.93,9612.9,0.08,Mien Trung,11/06/2022,4,1,1,1,6231,98.95,NULL,NULL,1.024444444,100,1.09,0,0.04,100,0,NULL,NULL,NULL,NULL
2022061105,99.69,99.93,19958.9,0.11,Mien Trung,11/06/2022,5,1,1,1,6233,98.97,NULL,NULL,1.8875,100,0,0,0.04,98.73,100,NULL,NULL,NULL,NULL
2022061106,99.8,99.93,35456.6,0.16,Mien Trung,11/06/2022,6,1,1,1,6224,99.08,NULL,NULL,7.265555556,98.72,1.29,0.02,0.06,100,0,NULL,NULL,NULL,NULL
2022061107,99.92,99.93,44553.9,0.2,Mien Trung,11/06/2022,7,1,1,1,6221,99.05,NULL,NULL,10.7775,99.61,0.78,0.02,0.13,96.68,0,NULL,NULL,NULL,NULL
2022061108,99.86,99.92,50581.6,0.23,Mien Trung,11/06/2022,8,1,1,1,6237,99,NULL,NULL,17.07777778,98.35,0.95,0.04,0.08,99.45,0,NULL,NULL,NULL,NULL
2022061109,99.89,99.92,56999.5,0.24,Mien Trung,11/06/2022,9,1,1,1,6233,98.98,NULL,NULL,18.9075,99.07,0.57,0.09,0.07,96.9,0,NULL,NULL,NULL,NULL
2022061110,99.91,99.93,56999.8,0.25,Mien Trung,11/06/2022,10,1,1,1,6235,98.92,NULL,NULL,18.63361111,97.62,0.79,0.07,0.09,98.87,0,NULL,NULL,NULL,NULL
2022061111,99.87,99.91,65886.7,0.23,Mien Trung,11/06/2022,11,1,1,1,6226,98.92,NULL,NULL,17.55833333,97.15,0.36,0.05,0.08,98.7,0,NULL,NULL,NULL,NULL
2022061112,99.83,99.92,69342.4,0.2,Mien Trung,11/06/2022,12,1,1,1,6237,98.87,NULL,NULL,11.35472222,99.29,0.35,0.05,0.07,99.11,0,NULL,NULL,NULL,NULL
2022061113,99.77,99.92,57100,0.2,Mien Trung,11/06/2022,13,1,1,1,6233,98.87,NULL,NULL,10.52583333,97.24,0.47,0.08,0.09,99.34,0,NULL,NULL,NULL,NULL
2022061114,99.84,99.93,55735.4,0.21,Mien Trung,11/06/2022,14,1,1,1,6222,98.94,NULL,NULL,10.92611111,98.7,0.41,0.03,0.12,96.7,0,NULL,NULL,NULL,NULL
2022061115,99.91,99.92,52882.9,0.22,Mien Trung,11/06/2022,15,1,1,1,6227,98.95,NULL,NULL,15.59722222,98.57,0.49,0.09,0.75,99.14,0,NULL,NULL,NULL,NULL
2022061116,99.85,99.92,48915,0.22,Mien Trung,11/06/2022,16,1,1,1,6221,98.98,NULL,NULL,17.36861111,98.8,0.99,0.08,0.09,99.3,0,NULL,NULL,NULL,NULL
2022061117,99.74,99.92,50775.4,0.22,Mien Trung,11/06/2022,17,1,1,1,6235,98.97,NULL,NULL,17.30055556,99.16,0.5,0.03,0.06,99.4,0,NULL,NULL,NULL,NULL
2022061118,99.84,99.91,59494.5,0.2,Mien Trung,11/06/2022,18,1,1,1,6228,98.93,NULL,NULL,15.63305556,99.62,0.22,0.04,0.05,98.81,0,NULL,NULL,NULL,NULL
2022061119,99.91,99.92,72663.6,0.21,Mien Trung,11/06/2022,19,1,1,1,6225,98.89,NULL,NULL,12.73444444,97.95,1.05,0.04,0.07,99.13,0,NULL,NULL,NULL,NULL
2022061120,99.89,99.92,85475.7,0.2,Mien Trung,11/06/2022,20,1,1,1,6244,98.78,NULL,NULL,11.70416667,98.17,0.44,0.04,0.09,98.74,0,NULL,NULL,NULL,NULL
2022061121,99.76,99.9,81041.4,0.19,Mien Trung,11/06/2022,21,1,1,1,6234,98.75,NULL,NULL,7.671388889,100,0,0.03,0.11,100,100,NULL,NULL,NULL,NULL
2022061122,99.65,99.91,62099.1,0.15,Mien Trung,11/06/2022,22,1,1,1,6237,98.74,NULL,NULL,4.515555556,100,0,0.04,0.26,98.9,100,NULL,NULL,NULL,NULL
2022061123,99.61,99.9,40672.9,0.12,Mien Trung,11/06/2022,23,1,1,1,6076,98.8,NULL,NULL,2.147777778,100,0,0.02,0.08,97.26,100,NULL,NULL,NULL,NULL
2022061200,99.57,99.92,25409.1,0.09,Mien Trung,12/06/2022,0,1,1,1,6214,98.77,NULL,NULL,1.364722222,98.41,0,0,0.03,94.23,100,NULL,NULL,NULL,NULL
2022061201,99.55,99.87,15835.1,0.08,Mien Trung,12/06/2022,1,1,1,1,6220,98.83,NULL,NULL,0.481111111,98.41,0,0,0.02,100,100,NULL,NULL,NULL,NULL
2022061202,99.46,99.89,10686.4,0.07,Mien Trung,12/06/2022,2,1,1,1,6236,98.81,NULL,NULL,0.464444444,100,0,0.01,34.52,100,100,NULL,NULL,NULL,NULL
2022061203,99.56,99.92,8290.2,0.07,Mien Trung,12/06/2022,3,1,1,1,6228,98.91,NULL,NULL,0.434166667,100,0,0,0.04,100,100,NULL,NULL,NULL,NULL
2022061204,99.7,99.92,9331,0.08,Mien Trung,12/06/2022,4,1,1,1,6225,99.02,NULL,NULL,0.745277778,99.04,0,0,0.03,100,100,NULL,NULL,NULL,NULL
2022061205,99.72,99.95,18793.1,0.11,Mien Trung,12/06/2022,5,1,1,1,6230,98.95,NULL,NULL,2.302222222,100,0.71,0.02,0.04,98.1,0,NULL,NULL,NULL,NULL
