,DATETIME_ID,INIT_ERAB_SR,CSFB_SR,TRAFFIC4G,ERAB_DR,TTML,DATE,HOUR,ERAB_SR_Status,CSFB_SR_Status,ERAB_DR_Status,ENODEBS,INTRAFEQ_HO_SR,AVE_ERAB_NUM,MAX_ERAB_NUM,Data_VoLTE,VoLTE_ERAB_SR,VoLTE_ERAB_DR,VoLTE_Pkt_Lost_DL_DR,VoLTE_Pkt_Lost_UL_DR,VoLTE_IntraHO_SR,VoLTE_SRVCC_HO_SR,VoLTE_SRVCC_HO_Pre_SR,VoLTE_SRVCC_HO_Pre_SUCC,VoLTE_SRVCC_HO_Pre_ATT,VoLTE_SRVCC_HO_SR_2
140,2022060620,99.92,99.91,84645.2,0.19,Mien Trung,06/06/2022,20,1.0,1.0,1.0,6223,98.85,,,11.373055555555554,98.67,1.07,0.02,0.08,98.72,0.0,,,,
141,2022060621,99.92,99.91,76527.8,0.17,Mien Trung,06/06/2022,21,1.0,1.0,1.0,6213,98.8,,,7.196111111111116,98.91,0.44,0.04,0.06,97.31,0.0,,,,
142,2022060622,99.94,99.91,61175.2,0.13,Mien Trung,06/06/2022,22,1.0,1.0,1.0,6227,98.79,,,3.3330555555555565,98.9,0.0,0.01,0.06,100.0,100.0,,,,
143,2022060623,99.92,99.92,37430.7,0.1,Mien Trung,06/06/2022,23,1.0,1.0,1.0,6067,98.65,,,2.3327777777777774,98.51,0.76,0.0,0.07,100.0,0.0,,,,
144,2022060700,99.62,99.96,21116.9,0.08,Mien Trung,07/06/2022,00,1.0,1.0,1.0,6219,98.43,,,0.9508333333333332,94.94,0.0,0.0,0.02,96.43,100.0,,,,
145,2022060701,99.37,99.95,12793.4,0.08,Mien Trung,07/06/2022,01,1.0,1.0,1.0,6231,98.28,,,0.5636111111111111,100.0,0.0,0.0,1.49,100.0,100.0,,,,
146,2022060702,99.58,99.9,9215.8,0.08,Mien Trung,07/06/2022,02,1.0,1.0,1.0,6220,98.24,,,0.3747222222222222,100.0,4.35,0.0,0.03,100.0,0.0,,,,
147,2022060703,99.66,99.93,7793.3,0.07,Mien Trung,07/06/2022,03,1.0,1.0,1.0,6218,98.26,,,0.5197222222222223,100.0,0.0,0.0,0.03,100.0,100.0,,,,
148,2022060704,99.26,99.91,9102.5,0.08,Mien Trung,07/06/2022,04,1.0,1.0,1.0,6217,98.43,,,0.3488888888888889,100.0,0.0,0.0,0.11,100.0,100.0,,,,
149,2022060705,99.42,99.95,20144.4,0.11,Mien Trung,07/06/2022,05,1.0,1.0,1.0,6222,98.85,,,2.0858333333333334,99.51,0.5,0.06,3.08,98.51,100.0,,,,
150,2022060706,99.5,99.93,38191.8,0.17,Mien Trung,07/06/2022,06,1.0,1.0,1.0,6215,99.01,,,7.616944444444445,98.93,0.54,0.03,0.05,100.0,0.0,,,,
151,2022060707,99.8,99.93,46490.5,0.2,Mien Trung,07/06/2022,07,1.0,1.0,1.0,6226,98.98,,,12.123888888888896,98.7,0.38,0.01,0.06,99.5,0.0,,,,
152,2022060708,99.89,99.92,51258.2,0.23,Mien Trung,07/06/2022,08,1.0,1.0,1.0,6228,98.94,,,18.689722222222226,99.01,0.63,0.05,0.09,99.31,0.0,,,,
153,2022060709,99.92,99.92,55381.0,0.24,Mien Trung,07/06/2022,09,1.0,1.0,1.0,6219,98.95,,,20.916388888888896,98.08,0.65,0.04,0.1,97.78,0.0,,,,
154,2022060710,99.91,99.91,59528.9,0.24,Mien Trung,07/06/2022,10,1.0,1.0,1.0,6225,98.93,,,19.365277777777788,98.59,0.48,0.04,0.06,99.58,0.0,,,,
155,2022060711,99.92,99.92,60911.1,0.23,Mien Trung,07/06/2022,11,1.0,1.0,1.0,6226,98.83,,,17.587222222222227,97.35,0.95,0.06,0.17,99.0,0.0,,,,
156,2022060712,99.85,99.91,69776.2,0.19,Mien Trung,07/06/2022,12,1.0,1.0,1.0,6227,98.77,,,8.387222222222228,98.64,0.27,0.04,0.11,98.62,0.0,,,,
157,2022060713,99.91,99.93,57025.4,0.19,Mien Trung,07/06/2022,13,1.0,1.0,1.0,6227,98.85,,,8.608888888888888,98.76,0.28,0.03,0.05,99.58,0.0,,,,
158,2022060714,99.89,99.92,53051.8,0.21,Mien Trung,07/06/2022,14,1.0,1.0,1.0,6223,98.87,,,16.867500000000007,98.48,0.52,0.01,0.07,98.74,0.0,,,,
159,2022060715,99.89,99.92,53326.4,0.23,Mien Trung,07/06/2022,15,1.0,1.0,1.0,6230,98.86,,,17.42861111111111,97.46,1.0,0.02,0.05,98.37,0.0,,,,
160,2022060716,99.9,99.92,53202.0,0.22,Mien Trung,07/06/2022,16,1.0,1.0,1.0,6229,98.92,,,23.625,99.2,0.28,0.02,0.05,98.76,0.0,,,,
161,2022060717,99.68,99.91,51730.0,0.21,Mien Trung,07/06/2022,17,1.0,1.0,1.0,6217,98.98,,,16.566111111111113,97.66,0.51,0.03,0.07,99.35,0.0,,,,
162,2022060718,99.9,99.91,63393.7,0.19,Mien Trung,07/06/2022,18,1.0,1.0,1.0,6232,98.95,,,12.939444444444447,98.95,0.39,0.04,0.07,97.99,0.0,,,,
163,2022060719,99.88,99.93,73511.4,0.2,Mien Trung,07/06/2022,19,1.0,1.0,1.0,6229,98.87,,,13.136666666666668,98.68,0.47,0.03,0.07,97.84,0.0,,,,
164,2022060720,99.93,99.91,87132.8,0.19,Mien Trung,07/06/2022,20,1.0,1.0,1.0,6229,98.85,,,12.455000000000004,98.2,1.17,0.07,0.05,99.03,0.0,,,,
165,2022060721,99.92,99.92,78288.8,0.17,Mien Trung,07/06/2022,21,1.0,1.0,1.0,6233,98.76,,,6.913611111111111,96.55,0.22,0.03,0.05,96.51,0.0,,,,
166,2022060722,99.94,99.88,61054.8,0.13,Mien Trung,07/06/2022,22,1.0,1.0,1.0,6228,98.75,,,2.4875,98.22,1.43,0.1,0.1,100.0,0.0,,,,
167,2022060723,99.92,99.92,36340.2,0.1,Mien Trung,07/06/2022,23,1.0,1.0,1.0,6066,98.74,,,2.4494444444444454,99.11,0.9,0.04,0.04,100.0,0.0,,,,
168,2022060800,99.89,99.92,21429.3,0.09,Mien Trung,08/06/2022,00,1.0,1.0,1.0,6229,98.62,,,1.2002777777777778,100.0,0.0,0.0,0.04,100.0,100.0,,,,
169,2022060801,99.94,99.85,12981.8,0.07,Mien Trung,08/06/2022,01,1.0,1.0,1.0,6222,98.53,,,0.5011111111111112,92.0,0.0,0.02,35.03,100.0,100.0,,,,
170,2022060802,99.94,99.9,9083.7,0.07,Mien Trung,08/06/2022,02,1.0,1.0,1.0,6223,98.45,,,0.33,97.22,0.0,0.0,0.01,100.0,100.0,,,,
171,2022060803,99.93,99.91,7812.9,0.07,Mien Trung,08/06/2022,03,1.0,1.0,1.0,6227,98.51,,,0.5491666666666667,100.0,0.0,0.0,0.02,100.0,100.0,,,,
172,2022060804,99.94,99.93,9261.0,0.07,Mien Trung,08/06/2022,04,1.0,1.0,1.0,6217,98.73,,,0.5672222222222222,100.0,0.0,0.01,0.04,100.0,100.0,,,,
173,2022060805,99.91,99.94,19655.6,0.11,Mien Trung,08/06/2022,05,1.0,1.0,1.0,6230,98.93,,,1.6966666666666668,95.92,0.0,0.0,0.14,98.18,100.0,,,,
174,2022060806,99.7,99.94,36148.5,0.16,Mien Trung,08/06/2022,06,1.0,1.0,1.0,6227,99.04,,,5.697499999999999,99.02,0.4,0.03,0.04,99.08,0.0,,,,
175,2022060807,99.86,99.91,44845.3,0.2,Mien Trung,08/06/2022,07,1.0,1.0,1.0,6222,99.01,,,10.676111111111116,98.12,1.51,0.03,0.88,99.77,0.0,,,,
176,2022060808,99.91,99.92,10897.3,0.23,Mien Trung,08/06/2022,08,1.0,1.0,1.0,6229,98.98,,,14.411666666666674,99.22,0.44,0.03,0.08,98.4,0.0,,,,
177,2022060809,99.9,99.92,55644.5,0.24,Mien Trung,08/06/2022,09,1.0,1.0,1.0,6229,98.97,,,20.257777777777783,99.44,0.57,0.04,0.08,99.58,0.0,,,,
178,2022060810,99.91,99.92,55037.0,0.25,Mien Trung,08/06/2022,10,1.0,1.0,1.0,6207,98.9,,,22.07666666666667,99.47,0.47,0.04,0.62,99.24,0.0,,,,
179,2022060811,99.85,99.91,62867.6,0.24,Mien Trung,08/06/2022,11,1.0,1.0,1.0,6212,98.9,,,19.812777777777775,97.47,0.6,0.07,2.07,98.65,0.0,,,,
180,2022060812,99.92,99.91,67867.0,0.2,Mien Trung,08/06/2022,12,1.0,1.0,1.0,6224,98.85,,,9.91416666666667,98.51,0.5,0.05,0.09,98.77,0.0,,,,
181,2022060813,99.91,99.93,55729.7,0.2,Mien Trung,08/06/2022,13,1.0,1.0,1.0,6230,98.88,,,13.15944444444445,98.75,0.11,0.02,0.1,99.8,0.0,,,,
182,2022060814,99.89,99.92,52598.8,0.22,Mien Trung,08/06/2022,14,1.0,1.0,1.0,6221,98.91,,,18.86083333333335,99.46,0.38,0.02,1.35,98.32,0.0,,,,
183,2022060815,99.92,99.92,53362.5,0.22,Mien Trung,08/06/2022,15,1.0,1.0,1.0,6210,98.95,,,18.954444444444455,99.28,0.27,0.03,0.06,98.86,0.0,,,,
184,2022060816,99.91,99.92,49055.9,0.22,Mien Trung,08/06/2022,16,1.0,1.0,1.0,6220,98.95,,,19.750555555555565,97.73,0.37,0.04,0.09,99.0,0.0,,,,
185,2022060817,99.86,99.91,51176.1,0.21,Mien Trung,08/06/2022,17,1.0,1.0,1.0,6227,98.99,,,17.40777777777778,98.36,0.6,0.05,0.09,99.23,0.0,,,,
186,2022060818,99.72,99.92,59348.1,0.2,Mien Trung,08/06/2022,18,1.0,1.0,1.0,6224,98.97,,,16.957777777777782,99.12,0.24,0.03,0.06,98.45,0.0,,,,
187,2022060819,99.84,99.91,74970.7,0.2,Mien Trung,08/06/2022,19,1.0,1.0,1.0,6238,98.98,,,14.764722222222229,98.65,0.26,0.03,0.07,98.55,0.0,,,,
188,2022060820,99.92,99.92,90958.3,0.2,Mien Trung,08/06/2022,20,1.0,1.0,1.0,6222,98.81,,,9.124166666666673,99.39,0.45,0.02,0.05,100.49,0.0,,,,
189,2022060821,99.91,99.91,88397.2,0.18,Mien Trung,08/06/2022,21,1.0,1.0,1.0,6229,98.81,,,8.78166666666667,98.52,1.49,0.03,0.05,100.0,0.0,,,,
190,2022060822,99.93,99.91,64553.7,0.14,Mien Trung,08/06/2022,22,1.0,1.0,1.0,6225,98.89,,,3.4297222222222232,98.18,0.61,0.01,0.08,98.58,0.0,,,,
191,2022060823,99.93,99.9,38138.6,0.1,Mien Trung,08/06/2022,23,1.0,1.0,1.0,6071,98.82,,,1.0808333333333335,99.41,0.59,0.02,0.06,100.0,0.0,,,,
192,2022060900,99.94,99.87,21896.4,0.08,Mien Trung,09/06/2022,00,1.0,1.0,1.0,6227,98.85,,,1.093888888888889,97.67,0.0,0.01,0.04,100.0,100.0,,,,
193,2022060901,99.92,99.96,13559.2,0.07,Mien Trung,09/06/2022,01,1.0,1.0,1.0,6219,98.83,,,0.48361111111111116,100.0,0.0,0.02,0.02,100.0,100.0,,,,
194,2022060902,99.94,99.89,9142.6,0.07,Mien Trung,09/06/2022,02,1.0,1.0,1.0,6231,98.68,,,0.41194444444444445,100.0,0.0,0.0,0.03,100.0,100.0,,,,
195,2022060903,99.95,99.93,7854.2,0.07,Mien Trung,09/06/2022,03,1.0,1.0,1.0,6231,98.65,,,0.22916666666666666,100.0,0.0,0.0,0.02,100.0,100.0,,,,
196,2022060904,99.94,99.95,8758.7,0.07,Mien Trung,09/06/2022,04,1.0,1.0,1.0,6219,98.8,,,0.4436111111111111,100.0,0.0,0.0,0.03,100.0,100.0,,,,
197,2022060905,99.9,99.94,19581.3,0.11,Mien Trung,09/06/2022,05,1.0,1.0,1.0,6229,98.97,,,2.0802777777777783,98.13,0.0,0.0,0.03,100.0,100.0,,,,
198,2022060906,99.8,99.92,36261.2,0.16,Mien Trung,09/06/2022,06,1.0,1.0,1.0,6222,99.07,,,7.630277777777779,99.06,0.95,0.04,0.1,99.08,0.0,,,,
199,2022060907,99.83,99.93,45132.1,0.2,Mien Trung,09/06/2022,07,1.0,1.0,1.0,6225,99.04,,,12.788055555555557,98.59,0.78,0.06,0.22,98.96,0.0,,,,
200,2022060908,99.89,99.92,47992.1,0.23,Mien Trung,09/06/2022,08,1.0,1.0,1.0,6227,98.97,,,19.852222222222224,98.87,0.64,0.06,2.29,99.22,0.0,,,,
201,2022060909,99.91,99.92,55732.6,0.24,Mien Trung,09/06/2022,09,1.0,1.0,1.0,6218,98.96,,,24.598333333333336,99.42,0.8,0.05,0.08,97.49,0.0,,,,
202,2022060910,99.91,99.92,55311.3,0.25,Mien Trung,09/06/2022,10,1.0,1.0,1.0,6215,98.94,,,23.005000000000003,99.36,1.22,0.05,0.13,99.53,0.0,,,,
203,2022060911,99.91,99.91,63367.9,0.24,Mien Trung,09/06/2022,11,1.0,1.0,1.0,6219,98.92,,,21.613611111111126,99.03,0.61,0.02,0.05,98.71,0.0,,,,
204,2022060912,99.91,99.91,70575.2,0.19,Mien Trung,09/06/2022,12,1.0,1.0,1.0,6219,98.87,,,12.423611111111116,98.92,0.43,0.02,0.11,99.83,0.0,,,,
205,2022060913,99.91,99.93,57127.2,0.19,Mien Trung,09/06/2022,13,1.0,1.0,1.0,6234,98.91,,,9.882222222222222,98.69,0.6,0.03,0.07,99.53,0.0,,,,
206,2022060914,99.91,99.92,52940.9,0.22,Mien Trung,09/06/2022,14,1.0,1.0,1.0,6226,98.92,,,16.993611111111107,98.97,0.24,0.03,0.04,100.0,0.0,,,,
207,2022060915,99.92,99.92,52784.4,0.22,Mien Trung,09/06/2022,15,1.0,1.0,1.0,6227,98.93,,,18.921666666666667,99.01,0.2,0.03,0.06,98.83,0.0,,,,
208,2022060916,99.9,99.92,49189.9,0.22,Mien Trung,09/06/2022,16,1.0,1.0,1.0,6218,98.95,,,22.225555555555566,99.42,0.64,0.02,0.06,98.51,0.0,,,,
209,2022060917,99.89,99.91,50723.3,0.21,Mien Trung,09/06/2022,17,1.0,1.0,1.0,6234,98.96,,,17.298888888888897,99.32,0.82,0.05,5.48,99.31,0.0,,,,
210,2022060918,99.82,99.92,58814.7,0.2,Mien Trung,09/06/2022,18,1.0,1.0,1.0,6237,98.96,,,14.287222222222221,98.8,0.44,0.05,0.06,98.34,0.0,,,,
211,2022060919,99.91,99.92,69706.8,0.2,Mien Trung,09/06/2022,19,1.0,1.0,1.0,6234,98.88,,,14.036944444444448,99.29,0.89,0.08,0.08,99.85,0.0,,,,
212,2022060920,99.91,99.92,86798.2,0.19,Mien Trung,09/06/2022,20,1.0,1.0,1.0,6238,98.81,,,12.675833333333346,98.72,0.59,0.05,0.05,98.07,0.0,,,,
213,2022060921,99.82,99.91,80113.8,0.18,Mien Trung,09/06/2022,21,1.0,1.0,1.0,6230,98.75,,,8.074166666666665,99.14,1.05,0.11,0.1,97.85,0.0,,,,
214,2022060922,99.76,99.9,62752.0,0.13,Mien Trung,09/06/2022,22,1.0,1.0,1.0,6229,98.76,,,6.0625,98.9,0.0,0.01,0.05,98.9,100.0,,,,
215,2022060923,99.64,99.9,36820.0,0.1,Mien Trung,09/06/2022,23,1.0,1.0,1.0,6074,98.77,,,2.039166666666666,97.33,0.0,0.01,0.06,100.0,100.0,,,,
216,2022061000,99.85,99.9,22048.6,0.08,Mien Trung,10/06/2022,00,1.0,1.0,1.0,6224,98.72,,,0.8516666666666668,100.0,0.0,0.01,0.02,100.0,100.0,,,,
217,2022061001,99.29,99.97,12999.1,0.07,Mien Trung,10/06/2022,01,1.0,1.0,1.0,6215,98.72,,,1.1336111111111111,100.0,0.0,0.0,0.02,100.0,100.0,,,,
218,2022061002,99.05,99.93,9633.9,0.07,Mien Trung,10/06/2022,02,1.0,1.0,1.0,6239,98.83,,,0.3680555555555556,100.0,0.0,0.0,0.07,100.0,100.0,,,,
219,2022061003,99.07,99.94,8109.2,0.08,Mien Trung,10/06/2022,03,1.0,1.0,1.0,6225,98.86,,,0.5855555555555555,98.65,0.0,0.07,0.25,100.0,100.0,,,,
220,2022061004,99.06,99.93,9068.4,0.08,Mien Trung,10/06/2022,04,1.0,1.0,1.0,6220,98.98,,,1.0050000000000001,100.0,0.0,0.0,0.03,100.0,100.0,,,,
221,2022061005,99.33,99.94,19429.2,0.11,Mien Trung,10/06/2022,05,1.0,1.0,1.0,6221,98.99,,,2.3744444444444444,100.0,0.84,0.08,0.05,100.0,0.0,,,,
222,2022061006,99.83,99.93,36231.5,0.16,Mien Trung,10/06/2022,06,1.0,1.0,1.0,6229,99.08,,,6.398611111111112,99.02,1.34,0.01,0.04,100.0,0.0,,,,
223,2022061007,99.9,99.93,44454.3,0.2,Mien Trung,10/06/2022,07,1.0,1.0,1.0,6235,99.04,,,12.014166666666675,99.73,0.36,0.03,0.07,98.36,0.0,,,,
224,2022061008,99.92,99.92,49856.2,0.23,Mien Trung,10/06/2022,08,1.0,1.0,1.0,6226,98.98,,,18.985277777777796,99.28,0.73,0.03,0.07,99.67,0.0,,,,
225,2022061009,99.9,99.92,55550.1,0.24,Mien Trung,10/06/2022,09,1.0,1.0,1.0,6226,98.96,,,22.533055555555578,99.94,0.11,0.03,0.07,99.61,100.0,,,,
226,2022061010,99.91,99.91,56917.5,0.25,Mien Trung,10/06/2022,10,1.0,1.0,1.0,6235,98.93,,,21.742777777777782,99.45,0.61,0.05,2.18,99.62,0.0,,,,
227,2022061011,99.91,99.92,63568.5,0.24,Mien Trung,10/06/2022,11,1.0,1.0,1.0,6230,98.93,,,17.914444444444456,98.94,1.23,0.07,0.08,99.18,0.0,,,,
228,2022061012,99.91,99.92,68743.9,0.2,Mien Trung,10/06/2022,12,1.0,1.0,1.0,6244,98.88,,,9.586666666666668,99.15,1.7,0.06,0.09,98.97,0.0,,,,
229,2022061013,99.92,99.92,55094.1,0.2,Mien Trung,10/06/2022,13,1.0,1.0,1.0,6231,98.88,,,10.828611111111112,99.43,1.25,0.06,0.13,98.2,0.0,,,,
230,2022061014,99.91,99.92,54458.7,0.21,Mien Trung,10/06/2022,14,1.0,1.0,1.0,6216,98.96,,,13.986388888888895,97.71,1.13,0.02,0.07,99.8,0.0,,,,
231,2022061015,99.83,99.92,51021.8,0.23,Mien Trung,10/06/2022,15,1.0,1.0,1.0,6236,98.94,,,17.276944444444446,98.47,0.71,0.04,0.11,98.96,0.0,,,,
232,2022061016,99.93,99.92,51880.7,0.22,Mien Trung,10/06/2022,16,1.0,1.0,1.0,6227,98.99,,,19.786944444444455,99.14,0.74,0.04,0.12,98.77,0.0,,,,
233,2022061017,99.83,99.91,50534.9,0.22,Mien Trung,10/06/2022,17,1.0,1.0,1.0,6234,98.96,,,15.996111111111114,99.63,0.59,0.07,0.1,99.67,0.0,,,,
234,2022061018,99.84,99.92,59586.8,0.2,Mien Trung,10/06/2022,18,1.0,1.0,1.0,6225,98.96,,,15.405833333333339,99.83,0.59,0.07,0.1,99.46,0.0,,,,
235,2022061019,99.93,99.92,75181.6,0.2,Mien Trung,10/06/2022,19,1.0,1.0,1.0,6230,98.97,,,14.236111111111121,99.08,0.18,0.03,0.08,99.59,0.0,,,,
236,2022061020,99.91,99.92,80120.2,0.21,Mien Trung,10/06/2022,20,1.0,1.0,1.0,6198,98.85,,,11.395277777777782,99.62,0.26,0.02,0.11,98.26,0.0,,,,
237,2022061021,99.88,99.91,81043.5,0.18,Mien Trung,10/06/2022,21,1.0,1.0,1.0,6239,98.82,,,8.774444444444445,98.55,0.16,0.03,0.11,99.12,0.0,,,,
238,2022061022,99.94,99.9,62676.1,0.14,Mien Trung,10/06/2022,22,1.0,1.0,1.0,6244,98.89,,,5.16888888888889,99.76,0.49,0.08,0.07,99.57,0.0,,,,
239,2022061023,99.52,99.93,38950.0,0.11,Mien Trung,10/06/2022,23,1.0,1.0,1.0,6077,98.87,,,2.2091666666666674,99.51,1.94,0.05,0.2,98.35,0.0,,,,
240,2022061100,99.46,99.95,22243.4,0.08,Mien Trung,11/06/2022,00,1.0,1.0,1.0,6223,98.87,,,1.082222222222222,95.74,0.74,0.11,0.07,98.51,0.0,,,,
241,2022061101,99.43,99.91,13958.6,0.08,Mien Trung,11/06/2022,01,1.0,1.0,1.0,6227,98.84,,,0.6116666666666666,97.47,1.3,0.0,0.04,100.0,0.0,,,,
242,2022061102,99.17,99.91,9688.5,0.07,Mien Trung,11/06/2022,02,1.0,1.0,1.0,6229,98.72,,,0.35055555555555556,100.0,0.0,0.01,0.02,98.18,100.0,,,,
243,2022061103,99.27,99.89,7982.5,0.08,Mien Trung,11/06/2022,03,1.0,1.0,1.0,6232,98.78,,,0.4847222222222222,100.0,0.0,0.0,0.04,100.0,100.0,,,,
244,2022061104,99.24,99.93,9612.9,0.08,Mien Trung,11/06/2022,04,1.0,1.0,1.0,6231,98.95,,,1.0244444444444443,100.0,1.09,0.0,0.04,100.0,0.0,,,,
245,2022061105,99.69,99.93,19958.9,0.11,Mien Trung,11/06/2022,05,1.0,1.0,1.0,6233,98.97,,,1.8875000000000002,100.0,0.0,0.0,0.04,98.73,100.0,,,,
246,2022061106,99.8,99.93,35456.6,0.16,Mien Trung,11/06/2022,06,1.0,1.0,1.0,6224,99.08,,,7.265555555555556,98.72,1.29,0.02,0.06,100.0,0.0,,,,
247,2022061107,99.92,99.93,44553.9,0.2,Mien Trung,11/06/2022,07,1.0,1.0,1.0,6221,99.05,,,10.777500000000003,99.61,0.78,0.02,0.13,96.68,0.0,,,,
248,2022061108,99.86,99.92,50581.6,0.23,Mien Trung,11/06/2022,08,1.0,1.0,1.0,6237,99.0,,,17.077777777777786,98.35,0.95,0.04,0.08,99.45,0.0,,,,
249,2022061109,99.89,99.92,56999.5,0.24,Mien Trung,11/06/2022,09,1.0,1.0,1.0,6233,98.98,,,18.907500000000002,99.07,0.57,0.09,0.07,96.9,0.0,,,,
250,2022061110,99.91,99.93,56999.8,0.25,Mien Trung,11/06/2022,10,1.0,1.0,1.0,6235,98.92,,,18.633611111111122,97.62,0.79,0.07,0.09,98.87,0.0,,,,
251,2022061111,99.87,99.91,65886.7,0.23,Mien Trung,11/06/2022,11,1.0,1.0,1.0,6226,98.92,,,17.558333333333348,97.15,0.36,0.05,0.08,98.7,0.0,,,,
252,2022061112,99.83,99.92,69342.4,0.2,Mien Trung,11/06/2022,12,1.0,1.0,1.0,6237,98.87,,,11.354722222222225,99.29,0.35,0.05,0.07,99.11,0.0,,,,
253,2022061113,99.77,99.92,57100.0,0.2,Mien Trung,11/06/2022,13,1.0,1.0,1.0,6233,98.87,,,10.525833333333336,97.24,0.47,0.08,0.09,99.34,0.0,,,,
254,2022061114,99.84,99.93,55735.4,0.21,Mien Trung,11/06/2022,14,1.0,1.0,1.0,6222,98.94,,,10.92611111111111,98.7,0.41,0.03,0.12,96.7,0.0,,,,
255,2022061115,99.91,99.92,52882.9,0.22,Mien Trung,11/06/2022,15,1.0,1.0,1.0,6227,98.95,,,15.597222222222227,98.57,0.49,0.09,0.75,99.14,0.0,,,,
256,2022061116,99.85,99.92,48915.0,0.22,Mien Trung,11/06/2022,16,1.0,1.0,1.0,6221,98.98,,,17.368611111111118,98.8,0.99,0.08,0.09,99.3,0.0,,,,
257,2022061117,99.74,99.92,50775.4,0.22,Mien Trung,11/06/2022,17,1.0,1.0,1.0,6235,98.97,,,17.30055555555556,99.16,0.5,0.03,0.06,99.4,0.0,,,,
258,2022061118,99.84,99.91,59494.5,0.2,Mien Trung,11/06/2022,18,1.0,1.0,1.0,6228,98.93,,,15.63305555555556,99.62,0.22,0.04,0.05,98.81,0.0,,,,
259,2022061119,99.91,99.92,72663.6,0.21,Mien Trung,11/06/2022,19,1.0,1.0,1.0,6225,98.89,,,12.734444444444444,97.95,1.05,0.04,0.07,99.13,0.0,,,,
260,2022061120,99.89,99.92,85475.7,0.2,Mien Trung,11/06/2022,20,1.0,1.0,1.0,6244,98.78,,,11.704166666666673,98.17,0.44,0.04,0.09,98.74,0.0,,,,
261,2022061121,99.76,99.9,81041.4,0.19,Mien Trung,11/06/2022,21,1.0,1.0,1.0,6234,98.75,,,7.67138888888889,100.0,0.0,0.03,0.11,100.0,100.0,,,,
262,2022061122,99.65,99.91,62099.1,0.15,Mien Trung,11/06/2022,22,1.0,1.0,1.0,6237,98.74,,,4.515555555555556,100.0,0.0,0.04,0.26,98.9,100.0,,,,
263,2022061123,99.61,99.9,40672.9,0.12,Mien Trung,11/06/2022,23,1.0,1.0,1.0,6076,98.8,,,2.1477777777777773,100.0,0.0,0.02,0.08,97.26,100.0,,,,
264,2022061200,99.57,99.92,25409.1,0.09,Mien Trung,12/06/2022,00,1.0,1.0,1.0,6214,98.77,,,1.3647222222222222,98.41,0.0,0.0,0.03,94.23,100.0,,,,
265,2022061201,99.55,99.87,15835.1,0.08,Mien Trung,12/06/2022,01,1.0,1.0,1.0,6220,98.83,,,0.4811111111111111,98.41,0.0,0.0,0.02,100.0,100.0,,,,
266,2022061202,99.46,99.89,10686.4,0.07,Mien Trung,12/06/2022,02,1.0,1.0,1.0,6236,98.81,,,0.46444444444444444,100.0,0.0,0.01,34.52,100.0,100.0,,,,
267,2022061203,99.56,99.92,8290.2,0.07,Mien Trung,12/06/2022,03,1.0,1.0,1.0,6228,98.91,,,0.43416666666666665,100.0,0.0,0.0,0.04,100.0,100.0,,,,
268,2022061204,99.7,99.92,9331.0,0.08,Mien Trung,12/06/2022,04,1.0,1.0,1.0,6225,99.02,,,0.7452777777777777,99.04,0.0,0.0,0.03,100.0,100.0,,,,
269,2022061205,99.72,99.95,18793.1,0.11,Mien Trung,12/06/2022,05,1.0,1.0,1.0,6230,98.95,,,2.3022222222222224,100.0,0.71,0.02,0.04,98.1,0.0,,,,
270,2022061206,99.82,99.94,35256.5,0.16,Mien Trung,12/06/2022,06,1.0,1.0,1.0,6230,99.04,,,6.36888888888889,99.29,0.55,0.02,0.06,100.0,0.0,,,,
271,2022061207,99.71,99.93,46929.4,0.19,Mien Trung,12/06/2022,07,1.0,1.0,1.0,6228,99.05,,,10.196944444444448,99.33,0.89,0.07,0.08,99.28,0.0,,,,
272,2022061208,99.83,99.92,54331.0,0.22,Mien Trung,12/06/2022,08,1.0,1.0,1.0,6229,99.01,,,15.004999999999999,97.41,0.76,0.02,0.07,98.65,0.0,,,,
273,2022061209,99.87,99.93,58683.0,0.25,Mien Trung,12/06/2022,09,1.0,1.0,1.0,6235,98.95,,,17.517500000000013,99.01,0.07,0.07,0.09,98.69,0.0,,,,
274,2022061210,99.91,99.91,62200.0,0.24,Mien Trung,12/06/2022,10,1.0,1.0,1.0,6241,98.97,,,16.01861111111112,99.41,0.37,0.04,0.06,99.06,0.0,,,,
275,2022061211,99.89,99.91,66745.6,0.22,Mien Trung,12/06/2022,11,1.0,1.0,1.0,6225,98.98,,,14.178611111111117,99.3,0.71,0.04,0.09,95.08,0.0,,,,
276,2022061212,99.87,99.92,66986.2,0.2,Mien Trung,12/06/2022,12,1.0,1.0,1.0,6236,98.93,,,10.75,98.53,0.5,0.02,8.45,99.19,0.0,,,,
277,2022061213,99.91,99.93,60645.3,0.19,Mien Trung,12/06/2022,13,1.0,1.0,1.0,6233,98.96,,,6.675277777777779,99.84,0.78,0.11,0.09,97.12,0.0,,,,
278,2022061214,99.89,99.93,55648.4,0.21,Mien Trung,12/06/2022,14,1.0,1.0,1.0,6225,98.96,,,8.770277777777777,98.58,1.04,0.16,0.06,100.0,0.0,,,,
279,2022061215,99.9,99.93,57561.5,0.21,Mien Trung,12/06/2022,15,1.0,1.0,1.0,6209,99.01,,,12.223333333333334,99.1,0.5,0.05,0.09,99.44,0.0,,,,
